trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
19,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-486.61,-34.48,481.57,494.08,3500,
20,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-536.06,-88.94,535.61,551.18,3500,
21,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-526.67,-74.05,522.36,541.34,3500,
22,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-483.17,-68.80,481.38,494.71,3500,
23,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-532.08,-51.91,526.74,542.47,3500,
24,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-527.80,-63.81,524.98,538.30,3500,
25,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-520.01,-61.59,513.73,533.55,3500,
26,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-506.99,-63.62,504.63,517.31,3500,
27,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-528.38,-74.23,525.31,541.83,3500,
28,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-522.37,-43.43,516.65,531.70,3500,
29,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-528.21,-77.12,527.55,540.08,3500,
30,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-504.40,-30.88,497.11,513.57,3500,
31,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-509.65,-31.32,506.46,514.76,3500,
32,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-510.42,-14.32,506.51,514.74,3500,
33,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-495.50,-31.76,490.87,502.17,3500,
34,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-513.80,-62.36,510.52,524.61,3500,
35,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-502.51,-21.37,491.45,514.47,3500,
36,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-486.27,-28.48,481.16,493.05,3500,
37,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-500.09,-17.83,495.77,505.04,3500,
38,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-512.67,-23.63,508.58,517.85,3500,
39,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-517.18,-41.31,512.01,525.64,3500,
40,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-503.02,-39.01,496.16,512.89,3500,
41,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-517.83,-25.14,513.41,523.47,3500,
42,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-496.35,-32.17,491.92,502.86,3500,
43,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-483.62,-46.66,480.44,491.30,3500,
44,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-503.52,-30.13,499.23,509.62,3500,
45,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-501.32,-35.82,497.25,507.94,3500,
46,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-501.54,-28.79,496.74,507.99,3500,
47,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-504.99,-23.94,501.49,509.63,3500,
48,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-521.95,-63.73,517.81,533.83,3500,
49,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-490.16,-27.35,486.17,495.67,3500,
50,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-508.78,-72.07,507.81,519.91,3500,
51,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-531.79,-56.08,527.70,541.78,3500,
52,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-517.79,-73.63,517.04,528.96,3500,
53,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-522.08,-64.12,519.20,532.80,3500,
54,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-515.73,-58.93,510.50,527.67,3500,
55,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-503.51,-44.80,501.01,509.98,3500,
56,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-491.35,-33.47,488.08,496.90,3500,
57,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-517.27,-22.18,512.88,522.60,3500,
58,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-507.88,-36.04,504.97,513.34,3500,
59,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-524.70,-67.06,522.83,535.10,3500,
60,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-529.41,-45.30,524.52,538.18,3500,
61,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-505.44,-29.62,502.09,510.51,3500,
62,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-491.90,-21.65,487.23,497.53,3500,
63,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-507.09,-32.44,504.39,511.86,3500,
64,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-480.44,-56.74,476.19,491.37,3500,
65,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-487.80,-31.75,485.17,492.49,3500,
66,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-508.66,-14.95,504.80,512.96,3500,
67,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-509.01,-30.34,505.08,514.75,3500,
68,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-531.06,-66.55,527.56,542.86,3500,
69,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-500.42,-39.32,495.85,508.07,3500,
70,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-499.33,-34.88,495.89,505.20,3500,
71,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-496.58,-35.42,492.33,503.36,3500,
72,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-512.23,-57.81,505.63,525.33,3500,
73,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-526.41,-81.24,524.36,540.93,3500,
74,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-524.31,-65.42,519.30,537.45,3500,
75,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-508.56,-16.25,503.95,513.69,3500,
76,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-506.38,-30.70,500.42,514.20,3500,
77,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-503.45,-45.04,500.59,510.33,3500,
78,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-498.96,-46.42,495.92,506.30,3500,
79,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-523.19,-75.32,522.47,534.69,3500,
80,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-497.45,-73.29,494.22,511.42,3500,
81,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-505.41,-70.31,500.24,520.31,3500,
82,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-512.91,-24.85,507.39,519.62,3500,
83,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-503.12,-28.10,497.47,510.34,3500,
84,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-520.61,-61.89,518.27,530.28,3500,
85,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-509.18,-54.32,506.77,517.37,3500,
86,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-528.45,-63.96,527.03,537.59,3500,
87,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-510.77,-42.44,503.03,522.03,3500,
88,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-512.14,-23.03,507.61,517.71,3500,
89,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-497.72,-35.90,492.99,505.04,3500,
90,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-514.91,-50.43,511.01,523.73,3500,
91,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-510.01,-22.39,506.31,514.70,3500,
92,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-485.03,-62.05,481.48,496.47,3500,
93,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-544.89,-54.97,540.93,554.38,3500,
94,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-522.36,-65.48,520.04,532.85,3500,
95,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-507.99,-20.16,503.09,513.69,3500,
96,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-516.30,-51.72,511.11,526.66,3500,
97,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-530.08,-70.31,526.18,543.27,3500,
98,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-499.19,-30.01,495.84,504.35,3500,
99,estimation_accuracy_quick_adjacent_network_500ns,unknown,500,AdjacentNetwork,fail,1.000000,-511.93,-30.89,506.66,519.06,3500,
