ecosystem,library,primitive,test_id,expected,attacker_model,iteration,seed,samples_per_class,timer_resolution_ns,timer_name,dither_ns,tool,outcome,detected_leak,leak_probability,samples_used,decision_time_ms,status,collection_time_ms,timestamp
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,4,3050750541046227730,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=18.70, threshold=4.5",109,1776891080
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,4,3050750541046227730,50000,0.223,rdtsc,0.000,silent,error,false,,0,1724,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",109,1776891083
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,4,3050750541046227730,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,76629,"p=0.0000, alpha=0.09 (pool)",109,1776891160
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,4,3050750541046227730,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,332,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",109,1776891160
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,5,15221301424657966275,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1428,Pass (P=0.0%),110,1776891162
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,5,15221301424657966275,50000,0.223,rdtsc,0.000,dudect,fail,true,,99676,36,"max|t|=27.05, tau=-0.0857, threshold=4.5",110,1776891162
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,5,15221301424657966275,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=26.06, threshold=4.5",110,1776891162
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,5,15221301424657966275,50000,0.223,rdtsc,0.000,silent,error,false,,0,1749,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",110,1776891166
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,5,15221301424657966275,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,77960,"p=0.0000, alpha=0.09 (pool)",110,1776891244
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,5,15221301424657966275,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,328,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",110,1776891244
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,6,10417274980379140357,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1424,Pass (P=0.0%),109,1776891246
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,6,10417274980379140357,50000,0.223,rdtsc,0.000,dudect,fail,true,,99035,26,"max|t|=24.36, tau=-0.0774, threshold=4.5",109,1776891246
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,6,10417274980379140357,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=9.03, threshold=4.5",109,1776891246
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,6,10417274980379140357,50000,0.223,rdtsc,0.000,silent,error,false,,0,1832,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",109,1776891249
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,6,10417274980379140357,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,75205,"p=0.0000, alpha=0.09 (pool)",109,1776891324
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,6,10417274980379140357,50000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,100000,332,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",109,1776891325
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,7,10731120142020192295,50000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,50000,1428,Pass (P=0.0%),109,1776891326
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,7,10731120142020192295,50000,0.223,rdtsc,0.000,dudect,fail,true,,98826,27,"max|t|=27.37, tau=-0.0871, threshold=4.5",109,1776891326
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,7,10731120142020192295,50000,0.223,rdtsc,0.000,tvla,fail,true,,100000,0,"|t|=10.17, threshold=4.5",109,1776891326
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,7,10731120142020192295,50000,0.223,rdtsc,0.000,silent,error,false,,0,1846,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",109,1776891330
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,7,10731120142020192295,50000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,100000,75427,"p=0.0000, alpha=0.09 (pool)",109,1776891405
