class,timing_ns
baseline,33433.994992246604
baseline,34304.09896003765
baseline,33854.045183594004
baseline,33954.057133914815
baseline,33754.0332332732
baseline,33393.99021211828
baseline,33854.045183594004
baseline,33914.052353786494
baseline,33954.057133914815
baseline,33624.01769785614
baseline,33594.0141127599
baseline,33894.04996372233
baseline,33964.0583289469
baseline,34344.10374016597
baseline,33964.0583289469
baseline,33524.00574753533
baseline,33534.006942567416
baseline,34804.1587116417
baseline,34894.16946693043
baseline,34004.06310907522
baseline,34344.10374016597
baseline,34144.079839524355
baseline,34274.095374941404
baseline,34364.10613023013
baseline,34354.104935198055
baseline,39214.68572078939
baseline,35644.25909433649
baseline,35614.255509240254
baseline,35334.22204834199
baseline,35854.28419001019
baseline,35574.25072911193
baseline,34904.170661962504
baseline,35074.19097750788
baseline,35134.198147700365
baseline,34744.15154144921
baseline,34964.177832154994
baseline,34754.152736481294
baseline,35624.25670427233
baseline,34984.180222219155
baseline,34804.1587116417
baseline,34694.145566288804
baseline,34744.15154144921
baseline,34694.145566288804
baseline,34674.14317622464
baseline,34504.122860679265
baseline,34014.0643041073
baseline,33914.052353786494
baseline,33884.04876869025
baseline,33844.04398856193
baseline,33874.047573658165
baseline,33864.04637862609
baseline,33884.04876869025
baseline,33854.045183594004
baseline,33954.057133914815
baseline,33884.04876869025
baseline,33904.05115875441
baseline,33844.04398856193
baseline,33303.979456829555
baseline,33333.9830419258
baseline,33323.981846893716
baseline,33273.97587173331
baseline,33353.98543198996
baseline,33383.9890170862
baseline,33363.98662702204
baseline,37804.51722126598
baseline,33403.991407150366
baseline,33473.99977237493
baseline,33473.99977237493
baseline,33343.98423695788
baseline,33303.979456829555
baseline,33343.98423695788
baseline,33343.98423695788
baseline,33303.979456829555
baseline,33353.98543198996
baseline,33323.981846893716
baseline,33283.977066765394
baseline,33343.98423695788
baseline,35884.28777510644
baseline,33443.99618727869
baseline,33393.99021211828
baseline,33283.977066765394
baseline,33333.9830419258
baseline,33333.9830419258
baseline,33333.9830419258
baseline,33253.97348166915
baseline,33253.97348166915
baseline,33263.97467670123
baseline,33313.98065186163
baseline,33293.97826179747
baseline,33243.972286637065
baseline,33293.97826179747
baseline,33313.98065186163
baseline,33293.97826179747
baseline,33363.98662702204
baseline,33263.97467670123
baseline,38654.61879899286
baseline,33303.979456829555
baseline,33263.97467670123
baseline,33383.9890170862
baseline,33323.981846893716
baseline,33293.97826179747
baseline,33313.98065186163
baseline,33313.98065186163
baseline,33423.99379721453
baseline,33313.98065186163
baseline,33333.9830419258
baseline,33313.98065186163
baseline,33363.98662702204
baseline,33323.981846893716
baseline,33283.977066765394
baseline,33313.98065186163
baseline,33343.98423695788
baseline,33373.98782205412
baseline,33383.9890170862
baseline,33313.98065186163
baseline,33383.9890170862
baseline,33383.9890170862
baseline,33263.97467670123
baseline,33343.98423695788
baseline,33313.98065186163
baseline,33313.98065186163
baseline,33283.977066765394
baseline,33303.979456829555
baseline,33363.98662702204
baseline,33273.97587173331
baseline,33303.979456829555
baseline,33233.97109160499
baseline,3039193.1499338546
baseline,33413.99260218244
baseline,33303.979456829555
baseline,33293.97826179747
baseline,33303.979456829555
baseline,33293.97826179747
baseline,33323.981846893716
baseline,33363.98662702204
baseline,33263.97467670123
baseline,33273.97587173331
baseline,33333.9830419258
baseline,33343.98423695788
baseline,33293.97826179747
baseline,33273.97587173331
baseline,33323.981846893716
baseline,33303.979456829555
baseline,33323.981846893716
baseline,33323.981846893716
baseline,33353.98543198996
baseline,33343.98423695788
baseline,33333.9830419258
baseline,33363.98662702204
baseline,33353.98543198996
baseline,33373.98782205412
baseline,33363.98662702204
baseline,33403.991407150366
baseline,33363.98662702204
baseline,33323.981846893716
baseline,33383.9890170862
baseline,33383.9890170862
baseline,33343.98423695788
baseline,33373.98782205412
baseline,33343.98423695788
baseline,33303.979456829555
baseline,37904.52917158679
baseline,33333.9830419258
baseline,33353.98543198996
baseline,33383.9890170862
baseline,33383.9890170862
baseline,33373.98782205412
baseline,33273.97587173331
baseline,33323.981846893716
baseline,33333.9830419258
baseline,33293.97826179747
baseline,33303.979456829555
baseline,34994.18141725123
baseline,33283.977066765394
baseline,33293.97826179747
baseline,3039183.1487388224
baseline,33353.98543198996
baseline,33343.98423695788
baseline,33323.981846893716
baseline,33293.97826179747
baseline,33323.981846893716
baseline,33303.979456829555
baseline,33253.97348166915
baseline,33313.98065186163
baseline,33293.97826179747
baseline,35184.20412286077
baseline,33383.9890170862
baseline,33283.977066765394
baseline,33353.98543198996
baseline,38254.57099770962
baseline,33363.98662702204
baseline,33363.98662702204
baseline,33263.97467670123
baseline,33353.98543198996
baseline,33363.98662702204
baseline,33293.97826179747
baseline,33313.98065186163
baseline,33293.97826179747
baseline,33273.97587173331
baseline,33313.98065186163
baseline,33313.98065186163
baseline,33343.98423695788
baseline,33313.98065186163
baseline,33283.977066765394
baseline,33273.97587173331
baseline,38324.579362934186
baseline,33363.98662702204
baseline,33343.98423695788
baseline,33283.977066765394
baseline,33303.979456829555
baseline,33273.97587173331
baseline,33323.981846893716
baseline,33343.98423695788
baseline,33263.97467670123
baseline,33303.979456829555
baseline,33273.97587173331
baseline,33343.98423695788
baseline,33343.98423695788
baseline,33323.981846893716
baseline,3039023.129618309
baseline,33373.98782205412
baseline,33283.977066765394
baseline,33313.98065186163
baseline,33343.98423695788
baseline,33313.98065186163
baseline,33273.97587173331
baseline,33293.97826179747
baseline,33353.98543198996
baseline,33353.98543198996
baseline,33323.981846893716
baseline,33243.972286637065
baseline,33273.97587173331
baseline,33273.97587173331
baseline,33293.97826179747
baseline,33303.979456829555
baseline,33263.97467670123
baseline,33253.97348166915
baseline,33273.97587173331
baseline,33283.977066765394
baseline,33293.97826179747
baseline,33263.97467670123
baseline,33283.977066765394
baseline,33463.99857734285
baseline,33343.98423695788
baseline,33313.98065186163
baseline,33303.979456829555
baseline,33263.97467670123
baseline,33293.97826179747
baseline,33353.98543198996
baseline,33363.98662702204
baseline,33313.98065186163
baseline,33303.979456829555
baseline,38324.579362934186
baseline,33343.98423695788
baseline,33333.9830419258
baseline,33313.98065186163
baseline,33283.977066765394
baseline,33323.981846893716
baseline,33333.9830419258
baseline,33373.98782205412
baseline,33343.98423695788
baseline,33323.981846893716
baseline,33233.97109160499
baseline,33263.97467670123
baseline,33403.991407150366
baseline,34964.177832154994
baseline,33253.97348166915
baseline,33253.97348166915
baseline,33333.9830419258
baseline,33443.99618727869
baseline,33333.9830419258
baseline,33343.98423695788
baseline,33363.98662702204
baseline,33323.981846893716
baseline,33323.981846893716
baseline,33373.98782205412
baseline,33303.979456829555
baseline,33363.98662702204
baseline,33333.9830419258
baseline,33293.97826179747
baseline,33333.9830419258
baseline,33283.977066765394
baseline,33353.98543198996
baseline,33343.98423695788
baseline,35124.19695266829
baseline,33263.97467670123
baseline,33333.9830419258
baseline,33473.99977237493
baseline,33393.99021211828
baseline,33353.98543198996
baseline,33363.98662702204
baseline,33323.981846893716
baseline,33363.98662702204
baseline,33363.98662702204
baseline,33353.98543198996
baseline,33423.99379721453
baseline,33383.9890170862
baseline,33343.98423695788
baseline,33353.98543198996
baseline,33373.98782205412
baseline,33383.9890170862
baseline,33343.98423695788
baseline,33353.98543198996
baseline,33373.98782205412
baseline,33373.98782205412
baseline,33393.99021211828
baseline,33383.9890170862
