class,timing_ns
baseline,510.0125620523985
baseline,260.0064041835757
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,340.008374701599
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,240.00591155406985
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,240.00591155406985
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,260.0064041835757
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
baseline,260.0064041835757
baseline,250.00615786882278
baseline,250.00615786882278
baseline,250.00615786882278
