class,timing_ns
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1220.0069411848563
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1220.0069411848563
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1220.0069411848563
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1240.007054974772
baseline,1230.0069980798141
baseline,1230.0069980798141
baseline,1220.0069411848563
baseline,1220.0069411848563
baseline,1230.0069980798141
