class,timing_ns
baseline,11080.07352251131
baseline,11060.073389799194
baseline,11060.073389799194
baseline,16860.111876312334
baseline,11030.073190731024
baseline,11030.073190731024
baseline,11060.073389799194
baseline,11130.073854291595
baseline,11010.073058018908
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11030.073190731024
baseline,11010.073058018908
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11050.073323443137
baseline,11060.073389799194
baseline,11040.07325708708
baseline,11040.07325708708
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11020.073124374965
baseline,11030.073190731024
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11030.073190731024
baseline,11100.073655223423
baseline,11050.073323443137
baseline,11080.07352251131
baseline,11090.073588867366
baseline,11060.073389799194
baseline,11090.073588867366
baseline,11020.073124374965
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11030.073190731024
baseline,11100.073655223423
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11020.073124374965
baseline,11020.073124374965
baseline,11040.07325708708
baseline,11080.07352251131
baseline,11060.073389799194
baseline,11040.07325708708
baseline,11070.07345615525
baseline,11100.073655223423
baseline,11070.07345615525
baseline,11090.073588867366
baseline,11090.073588867366
baseline,11060.073389799194
baseline,11060.073389799194
baseline,11020.073124374965
baseline,11100.073655223423
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11040.07325708708
baseline,11040.07325708708
baseline,11040.07325708708
baseline,11080.07352251131
baseline,11010.073058018908
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11020.073124374965
baseline,11050.073323443137
baseline,11060.073389799194
baseline,11080.07352251131
baseline,11070.07345615525
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11040.07325708708
baseline,11030.073190731024
baseline,11060.073389799194
baseline,11010.073058018908
baseline,11080.07352251131
baseline,11050.073323443137
baseline,11050.073323443137
baseline,11060.073389799194
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11050.073323443137
baseline,11060.073389799194
baseline,11080.07352251131
baseline,11070.07345615525
baseline,11020.073124374965
baseline,11060.073389799194
baseline,11030.073190731024
baseline,11050.073323443137
baseline,11130.073854291595
baseline,11070.07345615525
baseline,11020.073124374965
baseline,11030.073190731024
baseline,11080.07352251131
baseline,11160.074053359765
baseline,11020.073124374965
baseline,11030.073190731024
baseline,11130.073854291595
baseline,11050.073323443137
baseline,11090.073588867366
baseline,11040.07325708708
baseline,11040.07325708708
baseline,11040.07325708708
baseline,11090.073588867366
baseline,11040.07325708708
baseline,11100.073655223423
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11060.073389799194
baseline,11090.073588867366
baseline,11030.073190731024
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11050.073323443137
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11060.073389799194
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11100.073655223423
baseline,11060.073389799194
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11070.07345615525
baseline,11030.073190731024
baseline,11070.07345615525
baseline,11030.073190731024
baseline,11070.07345615525
baseline,11030.073190731024
baseline,11040.07325708708
baseline,11040.07325708708
baseline,11010.073058018908
baseline,11120.073787935537
baseline,11070.07345615525
baseline,11120.073787935537
baseline,11060.073389799194
baseline,11070.07345615525
baseline,11100.073655223423
baseline,11080.07352251131
baseline,11080.07352251131
baseline,11030.073190731024
baseline,11060.073389799194
baseline,11050.073323443137
baseline,11040.07325708708
baseline,11060.073389799194
baseline,11080.07352251131
baseline,11060.073389799194
baseline,11110.07372157948
baseline,11050.073323443137
baseline,12730.084471260736
baseline,11070.07345615525
baseline,11130.073854291595
baseline,11070.07345615525
baseline,11090.073588867366
baseline,11100.073655223423
baseline,11080.07352251131
baseline,11080.07352251131
baseline,11070.07345615525
baseline,11080.07352251131
baseline,11030.073190731024
baseline,11030.073190731024
baseline,11110.07372157948
baseline,11110.07372157948
baseline,11070.07345615525
baseline,11050.073323443137
baseline,11030.073190731024
baseline,11120.073787935537
baseline,11020.073124374965
baseline,11060.073389799194
baseline,11020.073124374965
baseline,11000.072991662852
