ecosystem,library,primitive,test_id,expected,attacker_model,iteration,seed,samples_per_class,timer_resolution_ns,timer_name,dither_ns,tool,outcome,detected_leak,leak_probability,samples_used,decision_time_ms,status,collection_time_ms,timestamp
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,10000,0.223,rdtsc,0.000,silent,error,false,,0,1293,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",106,1776886083
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,10000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,20000,17325,"p=0.0000, alpha=0.09 (pool)",106,1776886100
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,8,13574334748152275081,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,277,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",106,1776886100
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,196,Pass (P=0.0%),106,1776886101
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,10000,0.223,rdtsc,0.000,dudect,fail,true,,20000,4,"max|t|=14.70, tau=-0.1040, threshold=4.5",106,1776886101
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,10000,0.223,rdtsc,0.000,tvla,fail,true,,20000,0,"|t|=14.70, threshold=4.5",106,1776886101
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,10000,0.223,rdtsc,0.000,silent,error,false,,0,1239,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",106,1776886103
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,10000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,20000,16802,"p=0.0000, alpha=0.09 (pool)",106,1776886120
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,9,5117884842499753759,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,282,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",106,1776886120
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,190,Pass (P=0.0%),106,1776886120
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,10000,0.223,rdtsc,0.000,dudect,fail,true,,19872,4,"max|t|=11.55, tau=-0.0819, threshold=4.5",106,1776886120
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=0.67, threshold=4.5",106,1776886120
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,10000,0.223,rdtsc,0.000,silent,error,false,,0,1258,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",106,1776886122
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,10000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,20000,17128,"p=0.0000, alpha=0.09 (pool)",106,1776886139
Rust,RustCrypto,AES-128,rustcrypto::aes::aes128_encrypt,constant_time,AdjacentNetwork,10,79716518764929837,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,301,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",106,1776886140
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,195,Pass (P=0.0%),108,1776886140
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,10000,0.223,rdtsc,0.000,dudect,fail,true,,16638,8,"max|t|=5.68, tau=0.0440, threshold=4.5",108,1776886140
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=1.74, threshold=4.5",108,1776886140
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,10000,0.223,rdtsc,0.000,silent,error,false,,0,1282,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",108,1776886142
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,10000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,20000,18524,"p=1.0000, alpha=0.09 (pool)",108,1776886160
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,1,17060210546773182904,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,271,"wilcoxon_test(p=0.0000), alpha=0.05 (pool)",108,1776886161
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,177,Pass (P=0.0%),107,1776886161
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,10000,0.223,rdtsc,0.000,dudect,pass,false,,19608,6,"max|t|=2.36, tau=-0.0168, threshold=4.5",107,1776886161
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=0.67, threshold=4.5",107,1776886161
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,10000,0.223,rdtsc,0.000,silent,error,false,,0,1270,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",107,1776886163
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,10000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,20000,17524,"p=1.0000, alpha=0.09 (pool)",107,1776886181
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,2,1523560160233803684,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,0.971534,20000,282,"wilcoxon_test(p=0.0285), alpha=0.05 (pool)",107,1776886181
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,178,Pass (P=0.0%),107,1776886181
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,10000,0.223,rdtsc,0.000,dudect,fail,true,,19662,6,"max|t|=7.15, tau=-0.0510, threshold=4.5",107,1776886181
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=1.56, threshold=4.5",107,1776886181
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,10000,0.223,rdtsc,0.000,silent,error,false,,0,1265,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",107,1776886183
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,10000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,20000,18062,"p=1.0000, alpha=0.09 (pool)",107,1776886201
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,3,1930566291513391757,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,290,"sign_test(p=0.0000), alpha=0.05 (pool)",107,1776886202
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,202,Pass (P=0.0%),107,1776886202
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,10000,0.223,rdtsc,0.000,dudect,fail,true,,11733,8,"max|t|=8.76, tau=-0.0808, threshold=4.5",107,1776886202
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=1.94, threshold=4.5",107,1776886202
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,10000,0.223,rdtsc,0.000,silent,fail,true,,20000,775,"stat=37.706, alpha=0.10, delta=1.0 (pool)",107,1776886203
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,10000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,20000,18781,"p=0.0000, alpha=0.09 (pool)",107,1776886221
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,4,4145745450567302931,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,286,"sign_test(p=0.0000), alpha=0.05 (pool)",107,1776886222
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,179,Pass (P=0.0%),107,1776886222
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,10000,0.223,rdtsc,0.000,dudect,fail,true,,19659,6,"max|t|=10.30, tau=-0.0735, threshold=4.5",107,1776886222
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=3.00, threshold=4.5",107,1776886222
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,10000,0.223,rdtsc,0.000,silent,error,false,,0,1249,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",107,1776886224
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,10000,0.223,rdtsc,0.000,rtlf,fail,true,1.000000,20000,17482,"p=0.0000, alpha=0.09 (pool)",107,1776886241
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,5,8651195473369840465,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,325,"sign_test(p=0.0000), alpha=0.05 (pool)",107,1776886242
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,188,Pass (P=0.0%),107,1776886242
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,10000,0.223,rdtsc,0.000,dudect,fail,true,,16616,8,"max|t|=8.72, tau=-0.0677, threshold=4.5",107,1776886242
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=2.15, threshold=4.5",107,1776886242
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,10000,0.223,rdtsc,0.000,silent,fail,true,,20000,910,"stat=153.925, alpha=0.10, delta=1.0 (pool)",107,1776886243
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,10000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,20000,18651,"p=1.0000, alpha=0.09 (pool)",107,1776886262
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,6,4116686169460871686,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,1.000000,20000,292,"sign_test(p=0.0000), alpha=0.05 (pool)",107,1776886262
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,181,Pass (P=0.0%),107,1776886262
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,10000,0.223,rdtsc,0.000,dudect,fail,true,,19648,6,"max|t|=5.84, tau=-0.0417, threshold=4.5",107,1776886262
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=0.38, threshold=4.5",107,1776886262
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,10000,0.223,rdtsc,0.000,silent,error,false,,0,1264,"Error: SILENT failed: Error in quantile.default(max_boot, 1 - alpha) : 
  missing values and NaN's not allowed if 'na.rm' is FALSE
Calls: algorithm -> max_test -> quantile -> quantile.default
Execution halted
",107,1776886264
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,10000,0.223,rdtsc,0.000,rtlf,pass,false,0.000000,20000,18088,"p=1.0000, alpha=0.09 (pool)",107,1776886282
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,7,16850055734939791794,10000,0.223,rdtsc,0.000,tlsfuzzer,fail,true,0.957386,20000,277,"sign_test(p=0.0426), alpha=0.05 (pool)",107,1776886283
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,8,10790199796676464696,10000,0.223,rdtsc,0.000,tacet,pass,false,0.000000,10000,185,Pass (P=0.0%),107,1776886283
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,8,10790199796676464696,10000,0.223,rdtsc,0.000,dudect,fail,true,,19635,7,"max|t|=11.65, tau=-0.0831, threshold=4.5",107,1776886283
Rust,ring,AES-256-GCM,ring::aes_gcm::aes256gcm_seal,constant_time,AdjacentNetwork,8,10790199796676464696,10000,0.223,rdtsc,0.000,tvla,pass,false,,20000,0,"|t|=2.17, threshold=4.5",107,1776886283
