trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
39,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-216.52,-27.81,212.20,224.39,3500,
40,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-215.02,-22.93,210.26,222.22,3500,
41,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-215.59,-31.29,212.14,223.56,3500,
42,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-208.45,-0.31,207.97,208.92,3500,
43,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-217.61,-24.04,215.79,222.07,3500,
44,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-220.42,-22.76,216.91,226.27,3500,
45,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-216.29,-24.46,210.95,224.39,3500,
46,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-214.13,-28.98,211.33,220.83,3500,
47,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-218.06,-22.84,215.84,222.66,3500,
48,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-219.96,-15.94,216.67,224.42,3500,
49,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-212.02,-28.94,209.69,218.28,3500,
50,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-214.31,-17.84,210.97,219.14,3500,
51,estimation_accuracy_iteration_200ns,unknown,200,AdjacentNetwork,fail,1.000000,-215.33,-28.79,212.23,222.26,3500,
