trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
17,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.924000,-0.67,0.10,0.00,1.73,3500,
18,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.854000,0.03,0.00,0.00,1.56,3500,
19,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.813000,0.22,-0.28,0.00,1.34,5500,
20,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.987000,-1.11,0.02,0.11,2.11,3500,
21,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.836000,0.24,-0.12,0.00,1.35,3500,
22,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.972000,-1.08,-0.55,0.05,2.38,3500,
23,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.876000,-0.43,0.43,0.00,1.63,5500,
24,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.817000,-0.19,0.23,0.00,1.47,3500,
25,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.765000,-0.04,0.16,0.00,1.22,5500,
26,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.997000,-1.43,0.27,0.31,2.60,3500,
27,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.971000,0.61,-0.98,0.09,2.23,5500,
28,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.862000,0.43,0.24,0.00,1.59,5500,
29,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.818000,-0.21,0.14,0.00,1.44,3500,
30,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.983000,0.88,-0.77,0.11,2.23,4500,
31,fpr_quick_fixed_vs_fixed,fpr,0,unknown,pass,0.000000,-0.00,0.14,0.00,1.23,3500,
32,fpr_quick_fixed_vs_fixed,fpr,0,unknown,pass,0.000000,0.00,0.00,0.00,0.66,3500,
33,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.988000,0.87,-0.56,0.07,2.01,3500,
34,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.824000,-0.04,-0.63,0.00,1.59,5500,
35,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.982000,-1.00,-0.29,0.07,2.02,3500,
36,fpr_quick_fixed_vs_fixed,fpr,0,unknown,inconclusive,0.872000,-0.06,0.68,0.00,1.69,5500,
37,fpr_quick_fixed_vs_fixed,fpr,0,unknown,fail,0.953000,0.83,0.45,0.00,1.88,5500,
