trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
87,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-25.77,-0.34,25.28,26.27,3500,
88,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-29.46,0.20,28.98,29.95,3500,
89,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-35.41,4.05,35.17,36.11,3500,
90,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-69.65,2.57,69.28,70.13,3500,
91,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-9.46,1.17,9.02,10.03,3500,
92,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-27.81,6.91,28.17,29.14,3500,
93,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-25.59,2.19,25.18,26.19,3500,
94,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-29.04,2.96,28.70,29.68,3500,
95,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-40.81,4.07,40.53,41.50,3500,
96,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-28.88,8.11,29.54,30.45,3500,
97,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-36.33,3.78,36.00,37.05,3500,
98,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-40.64,-2.04,40.23,41.15,3500,
99,power_quick_2x_theta_research,power,0,unknown,fail,1.000000,-2229.94,-170.37,2225.43,2247.45,3500,
