trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
70,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-224.17,-27.85,224.81,226.97,3500,
71,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-220.03,-18.26,219.46,222.12,3500,
72,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-227.98,-22.81,227.87,230.36,3500,
73,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-228.85,-17.44,227.85,231.17,3500,
74,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-227.16,-23.02,225.98,230.66,3500,
75,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-221.85,-31.62,222.37,225.82,3500,
76,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-220.53,-18.46,219.98,222.62,3500,
77,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-218.57,-32.22,219.01,222.85,3500,
78,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-221.51,-24.12,221.10,224.53,3500,
79,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-226.33,-24.00,226.49,228.70,3500,
80,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-231.78,-24.75,231.82,234.38,3500,
81,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-226.59,-24.62,225.98,229.87,3500,
82,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-222.02,-23.62,221.20,225.36,3500,
83,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-222.85,-21.07,222.74,224.94,3500,
84,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-204.80,-30.07,205.08,208.91,3500,
85,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-221.10,-16.89,220.55,222.95,3500,
86,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-219.03,-28.97,219.62,222.26,3500,
87,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-216.39,-34.53,217.86,220.39,3500,
88,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-226.01,-20.17,224.83,228.99,3500,
89,power_quick_2x_theta_adjacent_network,power,0,unknown,fail,1.000000,-226.50,-23.30,226.27,229.12,3500,
