trial,test_name,test_type,injected_effect_ns,attacker_model,decision,leak_probability,shift_ns,tail_ns,ci_low_ns,ci_high_ns,samples_per_class,elapsed_ms
43,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.45,0.80,0.00,5.15,3500,
44,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.03,-1.52,0.00,7.28,3500,
45,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.16,-7.38,4.35,10.42,3500,
46,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-7.00,7.70,2.29,18.54,3500,
47,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-5.60,-2.16,0.25,11.76,3500,
48,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.69,0.16,0.00,4.84,3500,
49,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.67,-2.90,0.00,9.59,3500,
50,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.11,-0.71,0.00,7.16,3500,
51,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.45,-5.71,0.00,11.79,3500,
52,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.08,-5.82,0.00,12.52,3500,
53,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-3.35,-2.65,0.00,10.03,3500,
54,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,1.56,0.17,0.00,5.31,3500,
55,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.45,0.24,0.00,5.59,3500,
56,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.49,0.86,0.00,4.41,3500,
57,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.09,0.58,0.00,3.84,3500,
58,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.00,0.00,0.00,0.62,3500,
59,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.00,0.00,0.00,0.72,3500,
60,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.16,-2.91,0.00,7.80,3500,
61,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.31,-1.79,0.00,6.39,3500,
62,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-4.89,-4.46,2.93,10.30,3500,
63,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.14,4.14,0.00,12.19,3500,
64,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.19,1.43,0.00,4.32,3500,
65,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-4.85,-0.49,0.00,11.14,3500,
66,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.86,1.43,0.00,5.01,3500,
67,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.09,-0.68,0.00,4.18,3500,
68,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.06,2.54,0.00,7.72,3500,
69,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.60,1.46,0.00,6.19,3500,
70,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.48,-0.45,0.00,6.25,3500,
71,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.31,2.33,0.00,5.73,3500,
72,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.22,-6.96,2.31,11.61,3500,
73,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.20,-3.09,0.13,6.51,3500,
74,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-2.00,-2.22,0.00,6.91,3500,
75,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.34,-1.48,0.00,4.59,3500,
76,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.21,4.09,0.55,7.64,3500,
77,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.48,1.96,0.00,4.78,3500,
78,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.63,3.90,0.56,7.34,3500,
79,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.03,3.93,1.08,6.78,3500,
80,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.98,4.19,0.00,9.77,3500,
81,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,0.13,3.69,0.51,6.87,3500,
82,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-0.41,-3.39,0.00,9.02,3500,
83,bayesian_calibration_iteration_adjacent_network_0.0x,unknown,0,AdjacentNetwork,pass,0.000000,-1.79,-3.29,1.25,6.24,3500,
